ANO,RA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPV,IAN,IPP,IAA_AnoAnterior,Delta_IAA,Tendencia_IAA,IEG_AnoAnterior,Delta_IEG,Tendencia_IEG,IPS_AnoAnterior,Delta_IPS,Tendencia_IPS,IDA_AnoAnterior,Delta_IDA,Tendencia_IDA,IPP_AnoAnterior,Delta_IPP,Tendencia_IPP,IPV_AnoAnterior,Delta_IPV,Tendencia_IPV,IAN_AnoAnterior,Delta_IAN,Tendencia_IAN,INDE_AnoAnterior,Delta_INDE,Tendencia_INDE,Ponto_Virada
2023,RA-781,8.209283333,Topázio,7.5,9.8,7.52,7.9,9.116666667,5.0,8.4375,10.0,-2.5,-0.24975024975024976,8.9,0.9000000000000004,0.10101010101010105,7.5,0.019999999999999574,0.0026631158455392243,8.3,-0.40000000000000036,-0.04813477737665467,0.0,8.4375,843.75,7.75,1.3666666670000005,0.1761168385309279,5.0,0.0,0.0,7.786,0.42328333300000054,0.0542949375320678,1
2024,RA-781,8.496283333400001,Topázio,8.002,9.75,7.51,7.25,8.506666667,10.0,8.4375,7.5,0.5020000000000007,0.06684420772303604,9.8,-0.05000000000000071,-0.0050968399592253525,7.52,-0.009999999999999787,-0.0013280212483399452,7.9,-0.6500000000000004,-0.0821744627054362,8.4375,0.0,0.0,9.116666667,-0.6100000000000012,-0.06683710737520696,5.0,5.0,0.9980039920159681,8.209283333,0.28700000040000084,0.03491788624048408,1
2022,RA-782,7.485,Ametista,9.5,8.4,7.5,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-782,7.6812,Ametista,8.5,9.8,2.52,7.5,9.345,5.0,7.5,9.5,-1.0,-0.10515247108307045,8.4,1.4000000000000004,0.16646848989298457,7.5,-4.98,-0.663115845539281,6.0,1.5,0.24958402662229617,0.0,7.5,750.0,7.0,2.3450000000000006,0.33452211126961495,10.0,-5.0,-0.4995004995004995,7.485,0.19619999999999926,0.02617745163442285,1
2024,RA-782,8.1896285714,Topázio,9.502,7.8571428569999995,7.51,7.75,8.085,10.0,7.5,8.5,1.0020000000000007,0.11774383078730913,9.8,-1.9428571430000012,-0.1980486384301734,2.52,4.99,1.9723320158102768,7.5,0.25,0.033288948069241014,7.5,0.0,0.0,9.345,-1.2599999999999998,-0.1346873329770176,5.0,5.0,0.9980039920159681,7.6812,0.5084285714000005,0.06610523343561481,1
2022,RA-783,6.996,Ágata,9.5,5.8,7.5,6.0,6.917,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-783,7.2922,Ametista,9.5,6.8,3.77,8.9,7.925,5.0,7.5,9.5,0.0,0.0,5.8,1.0,0.17211703958691912,7.5,-3.73,-0.4966711051930759,6.0,2.9000000000000004,0.48252911813643934,0.0,7.5,750.0,6.917,1.008,0.1455175400606323,10.0,-5.0,-0.4995004995004995,6.996,0.2961999999999998,0.042278047387953155,1
2022,RA-784,8.34,Topázio,9.5,10.0,7.5,8.2,9.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-784,8.171366667,Topázio,10.0,9.5,7.52,7.3,8.783333333,5.0,8.125,9.5,0.5,0.052576235541535225,10.0,-0.5,-0.04995004995004995,7.5,0.019999999999999574,0.0026631158455392243,8.2,-0.8999999999999995,-0.1096224116930572,0.0,8.125,812.5,9.25,-0.46666666700000015,-0.050395968358531336,5.0,0.0,0.0,8.34,-0.16863333300000072,-0.020195608742515057,1
2024,RA-784,8.8857454545,Topázio,8.002,9.7727272725,5.635,8.75,9.4,10.0,9.375,10.0,-1.9979999999999993,-0.19960039960039955,9.5,0.2727272724999992,0.02867794663512084,7.52,-1.8849999999999998,-0.250332005312085,7.3,1.4500000000000002,0.19835841313269498,8.125,1.25,0.15365703749231716,8.783333333,0.6166666670000005,0.07012888555989881,5.0,5.0,0.9980039920159681,8.171366667,0.7143787875000012,0.08731778156105484,1
2022,RA-785,7.642,Ametista,9.0,8.6,7.5,8.4,7.667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-785,8.137866667,Topázio,9.0,8.5,7.52,8.8,8.67,5.0,7.916666667,9.0,0.0,0.0,8.6,-0.09999999999999964,-0.011614401858304257,7.5,0.019999999999999574,0.0026631158455392243,8.4,0.40000000000000036,0.047562425683709914,0.0,7.916666667,791.6666667000001,7.667,1.0030000000000001,0.13064999348703923,5.0,0.0,0.0,7.642,0.4958666670000005,0.06480223039728182,1
2024,RA-785,9.1548666666,Topázio,9.502,10.0,7.51,9.0,8.893333333,10.0,8.75,9.0,0.5020000000000007,0.055715871254162115,8.5,1.5,0.17626321974148063,7.52,-0.009999999999999787,-0.0013280212483399452,8.8,0.1999999999999993,0.022701475595913654,7.916666667,0.8333333329999997,0.10513036160197092,8.67,0.22333333299999936,0.0257296466589861,5.0,5.0,0.9980039920159681,8.137866667,1.0169999995999994,0.12481794820219526,1
2022,RA-786,7.004,Ágata,9.0,9.5,5.6,6.1,7.167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-787,7.205,Ametista,8.5,9.5,7.5,3.4,7.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-787,7.5227,Ametista,9.0,9.8,7.52,5.9,8.34,5.0,5.625,8.5,0.5,0.05875440658049354,9.5,0.3000000000000007,0.03154574132492121,7.5,0.019999999999999574,0.0026631158455392243,3.4,2.5000000000000004,0.7331378299120237,0.0,5.625,562.5,7.25,1.0899999999999999,0.15013774104683195,10.0,-5.0,-0.4995004995004995,7.205,0.3177000000000003,0.044033264033264075,1
2024,RA-787,7.73495,Ametista,9.002,9.75,7.51,7.25,7.325,5.0,7.1875,9.0,0.002000000000000668,0.0002219755826859787,9.8,-0.05000000000000071,-0.0050968399592253525,7.52,-0.009999999999999787,-0.0013280212483399452,5.9,1.3499999999999996,0.22842639593908623,5.625,1.5625,0.277284826974268,8.34,-1.0149999999999997,-0.12155688622754487,5.0,0.0,0.0,7.5227,0.21225000000000005,0.028177147636305713,1
2022,RA-788,8.264,Topázio,10.0,9.3,5.6,8.0,8.667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-788,7.806091667,Ametista,7.9,9.8,2.52,6.9,8.283333333,10.0,7.65625,10.0,-2.0999999999999996,-0.20979020979020976,9.3,0.5,0.05370569280343716,5.6,-3.0799999999999996,-0.5490196078431372,8.0,-1.0999999999999996,-0.13732833957553053,0.0,7.65625,765.625,8.667,-0.38366666699999996,-0.04421651112135531,10.0,0.0,0.0,8.264,-0.4579083329999998,-0.055343042422044936,1
2024,RA-788,7.9221068268,Ametista,8.418,9.519450801,6.26,5.75,7.783333333,10.0,8.4375,7.9,0.5179999999999989,0.06548672566371667,9.8,-0.2805491990000011,-0.02859828735983701,2.52,3.7399999999999998,1.4782608695652175,6.9,-1.1500000000000004,-0.166425470332851,7.65625,0.78125,0.10190771237567259,8.283333333,-0.5,-0.060289389069947324,10.0,0.0,0.0,7.806091667,0.11601515980000077,0.014843116578305194,1
2022,RA-789,7.405,Ametista,9.0,9.4,7.5,4.2,7.417,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-789,7.974,Ametista,0.0,9.5,7.52,7.9,10.01,10.0,7.5,9.0,-9.0,-0.9988901220865705,9.4,0.09999999999999964,0.01062699256110517,7.5,0.019999999999999574,0.0026631158455392243,4.2,3.7,0.8788598574821853,0.0,7.5,750.0,7.417,2.593,0.3491315470580315,10.0,0.0,0.0,7.405,0.569,0.07673634524612272,1
2024,RA-789,8.0443904763,Topázio,9.002,9.047619048,7.51,5.25,8.085,10.0,9.166666667,0.0,9.002,900.2,9.5,-0.4523809520000004,-0.047568974973711924,7.52,-0.009999999999999787,-0.0013280212483399452,7.9,-2.6500000000000004,-0.33501896333754744,7.5,1.6666666669999994,0.22192632050599195,10.01,-1.924999999999999,-0.19211576846307377,10.0,0.0,0.0,7.974,0.07039047630000006,0.008816442422344696,1
2022,RA-79,6.847,Ágata,5.4,6.3,5.6,8.9,7.292,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-79,6.635883333,Agata,5.8,6.2,5.0,7.6,7.59,5.0,7.8125,5.4,0.39999999999999947,0.07393715341959324,6.3,-0.09999999999999964,-0.015847860538827203,5.6,-0.5999999999999996,-0.10695187165775395,8.9,-1.3000000000000007,-0.14590347923681266,0.0,7.8125,781.25,7.292,0.29800000000000004,0.04081073678444263,5.0,0.0,0.0,6.847,-0.21111666700000065,-0.030788488697681294,1
2022,RA-790,7.504,Ametista,9.0,8.9,7.5,7.8,7.417,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-790,6.707666667,Agata,0.0,8.1,7.52,7.4,8.286666667,5.0,7.083333333,9.0,-9.0,-0.9988901220865705,8.9,-0.8000000000000007,-0.0897867564534232,7.5,0.019999999999999574,0.0026631158455392243,7.8,-0.39999999999999947,-0.051216389244558194,0.0,7.083333333,708.3333332999999,7.417,0.8696666670000006,0.11709528302140847,5.0,0.0,0.0,7.504,-0.7963333329999998,-0.10597994849614051,1
2024,RA-790,6.8089355072,Agata,7.502,6.811594203,7.51,6.75,6.883333333,5.0,7.1875,0.0,7.502,750.1999999999999,8.1,-1.2884057969999994,-0.15886631282367442,7.52,-0.009999999999999787,-0.0013280212483399452,7.4,-0.6500000000000004,-0.08771929824561409,7.083333333,0.10416666700000032,0.01468515042362247,8.286666667,-1.403333334,-0.16914423470594037,5.0,0.0,0.0,6.707666667,0.10126884020000038,0.015075002261942447,1
2022,RA-791,7.507,Ametista,9.5,8.7,7.5,6.5,8.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-791,6.247916667,Agata,0.0,8.1,7.52,5.3,7.723333333,5.0,7.8125,9.5,-9.5,-0.9989484752891693,8.7,-0.5999999999999996,-0.06888633754305393,7.5,0.019999999999999574,0.0026631158455392243,6.5,-1.2000000000000002,-0.18433179723502308,0.0,7.8125,781.25,8.5,-0.7766666669999998,-0.09126517826086954,5.0,0.0,0.0,7.507,-1.2590833329999995,-0.16749811533856587,1
2022,RA-792,7.025,Ágata,9.5,8.0,7.5,6.2,7.167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-792,7.6267,Ametista,9.0,7.7,7.52,7.2,9.085,5.0,6.875,9.5,-0.5,-0.052576235541535225,8.0,-0.2999999999999998,-0.03745318352059923,7.5,0.019999999999999574,0.0026631158455392243,6.2,1.0,0.1610305958132045,0.0,6.875,687.5,7.167,1.918000000000001,0.2672425804653757,5.0,0.0,0.0,7.025,0.6016999999999992,0.08552949538024154,1
2024,RA-792,6.036012253,Agata,8.502,5.2865612650000005,7.51,3.25,7.075,5.0,8.125,9.0,-0.49799999999999933,-0.05527192008879016,7.7,-2.4134387349999997,-0.31302707328145263,7.52,-0.009999999999999787,-0.0013280212483399452,7.2,-3.95,-0.5478502080443828,6.875,1.25,0.18155410312273057,9.085,-2.0100000000000007,-0.22100054975261138,5.0,0.0,0.0,7.6267,-1.5906877469999996,-0.20829517291500252,1
2022,RA-793,6.894,Ágata,9.5,7.6,7.5,6.0,7.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-794,7.335,Ametista,9.5,8.9,7.5,4.1,7.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-794,7.9842,Ametista,9.0,9.2,7.52,6.2,10.01,5.0,7.5,9.5,-0.5,-0.052576235541535225,8.9,0.29999999999999893,0.03367003367003355,7.5,0.019999999999999574,0.0026631158455392243,4.1,2.1000000000000005,0.5109489051094892,0.0,7.5,750.0,7.333,2.6769999999999996,0.36456489173362383,10.0,-5.0,-0.4995004995004995,7.335,0.6492000000000004,0.08838665759019748,1
2024,RA-794,7.145652380900001,Ametista,9.502,6.9047619045,7.51,3.0,8.255,10.0,8.125,9.0,0.5020000000000007,0.055715871254162115,9.2,-2.2952380954999994,-0.2492115195982627,7.52,-0.009999999999999787,-0.0013280212483399452,6.2,-3.2,-0.5152979066022545,7.5,0.625,0.08322237017310254,10.01,-1.754999999999999,-0.1751497005988023,5.0,5.0,0.9980039920159681,7.9842,-0.838547619099999,-0.10489450090065285,1
2022,RA-795,8.064,Topázio,9.0,9.7,7.5,7.3,7.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-795,8.4642,Topázio,9.0,9.6,7.52,8.2,10.01,5.0,7.5,9.0,0.0,0.0,9.7,-0.09999999999999964,-0.010298661174047338,7.5,0.019999999999999574,0.0026631158455392243,7.3,0.8999999999999995,0.12311901504787955,0.0,7.5,750.0,7.333,2.6769999999999996,0.36456489173362383,10.0,-5.0,-0.4995004995004995,8.064,0.4001999999999999,0.04956650978449342,1
2024,RA-795,8.441414285700002,Topázio,9.502,9.761904762,6.26,9.5,8.085,5.0,8.958333333,9.0,0.5020000000000007,0.055715871254162115,9.6,0.1619047620000007,0.01684752986472432,7.52,-1.2599999999999998,-0.16733067729083664,8.2,1.3000000000000007,0.15834348355663835,7.5,1.4583333330000006,0.1941855303595207,10.01,-1.924999999999999,-0.19211576846307377,5.0,0.0,0.0,8.4642,-0.02278571429999765,-0.0026888336716147424,1
2022,RA-796,7.232,Ametista,9.5,9.3,7.5,5.4,7.667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-796,7.462866667,Ametista,9.0,9.8,6.27,5.5,8.336666667,5.0,7.083333333,9.5,-0.5,-0.052576235541535225,9.3,0.5,0.05370569280343716,7.5,-1.2300000000000004,-0.16378162450066583,5.4,0.09999999999999964,0.018484288354898272,0.0,7.083333333,708.3333332999999,7.667,0.6696666669999995,0.08723025491728534,5.0,0.0,0.0,7.232,0.23086666699999991,0.031878854874344095,1
2024,RA-796,7.052457703200001,Ametista,8.502,8.2212885155,7.51,5.25,7.326666667,5.0,7.916666667,9.0,-0.49799999999999933,-0.05527192008879016,9.8,-1.5787114845000012,-0.16092879556574935,6.27,1.2400000000000002,0.19745222929936312,5.5,-0.25,-0.045372050816696916,7.083333333,0.8333333340000006,0.11748120310702459,8.336666667,-1.0099999999999998,-0.1210063897715253,5.0,0.0,0.0,7.462866667,-0.41040896379999925,-0.0549198831035425,1
2022,RA-797,7.217,Ametista,9.0,8.5,7.5,7.3,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-797,7.373033333,Ametista,8.5,8.6,7.52,7.5,7.233333333,5.0,6.041666667,9.0,-0.5,-0.05549389567147614,8.5,0.09999999999999964,0.011750881316098666,7.5,0.019999999999999574,0.0026631158455392243,7.3,0.20000000000000018,0.027359781121751053,0.0,6.041666667,604.1666667000001,7.5,-0.26666666699999997,-0.03550821131824234,5.0,0.0,0.0,7.217,0.15603333300000077,0.021590332503113433,1
2024,RA-797,6.597315151500001,Agata,9.168,4.840909091,7.51,7.25,6.723333333,5.0,6.666666667,8.5,0.6679999999999993,0.07849588719153928,8.6,-3.7590909089999993,-0.43659592439024386,7.52,-0.009999999999999787,-0.0013280212483399452,7.5,-0.25,-0.033288948069241014,6.041666667,0.625,0.10327733406206129,7.233333333,-0.5099999999999998,-0.07040957202348867,5.0,0.0,0.0,7.373033333,-0.7757181814999994,-0.10506767970730485,1
2022,RA-798,7.049,Ametista,8.0,8.3,7.5,6.3,7.667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-798,7.018033333,Ametista,9.0,8.1,7.52,6.1,6.95,5.0,6.458333333,8.0,1.0,0.12484394506866417,8.3,-0.20000000000000107,-0.024067388688327442,7.5,0.019999999999999574,0.0026631158455392243,6.3,-0.20000000000000018,-0.031695721077654546,0.0,6.458333333,645.8333332999999,7.667,-0.7169999999999996,-0.09339585775693626,5.0,0.0,0.0,7.049,-0.030966667000000392,-0.004386834820796202,1
2024,RA-798,4.6743653679,Quartzo,6.834,3.5064935065,7.51,4.75,2.943333333,5.0,5.0,9.0,-2.1660000000000004,-0.24039955604883467,8.1,-4.5935064935,-0.566400307459926,7.52,-0.009999999999999787,-0.0013280212483399452,6.1,-1.3499999999999996,-0.22094926350245495,6.458333333,-1.4583333329999997,-0.22545735631154118,6.95,-4.006666667,-0.575670498132184,5.0,0.0,0.0,7.018033333,-2.3436679651,-0.33347422444559993,0
2022,RA-799,7.676,Ametista,8.0,9.6,7.5,7.8,7.917,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-799,8.061533333,Topázio,9.5,9.6,5.64,8.3,8.17,5.0,8.333333333,8.0,1.5,0.18726591760299627,9.6,0.0,0.0,7.5,-1.8600000000000003,-0.2476697736351532,7.8,0.5000000000000009,0.06402048655569793,0.0,8.333333333,833.3333333,7.917,0.2530000000000001,0.031916235650309085,5.0,0.0,0.0,7.676,0.3855333329999997,0.05016046487119434,1
2024,RA-799,7.702648484900001,Ametista,7.918,9.090909091,7.51,5.25,7.5,10.0,7.916666667,9.5,-1.5819999999999999,-0.16635120925341745,9.6,-0.5090909089999993,-0.052975120603537915,5.64,1.87,0.33097345132743367,8.3,-3.0500000000000007,-0.36702767749699167,8.333333333,-0.41666666600000024,-0.04994007183579468,8.17,-0.6699999999999999,-0.08190709046454767,5.0,5.0,0.9980039920159681,8.061533333,-0.3588848480999989,-0.044463032399645656,1
2022,RA-8,4.786,Quartzo,7.1,4.6,6.3,1.6,6.278,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-80,7.29,Ametista,9.2,8.3,5.0,7.1,7.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-80,7.252275,Ametista,8.3,8.4,6.89,6.3,7.465,5.0,7.96875,9.2,-0.8999999999999986,-0.09771986970684024,8.3,0.09999999999999964,0.012033694344163615,5.0,1.8899999999999997,0.3772455089820359,7.1,-0.7999999999999998,-0.11251758087201123,0.0,7.96875,796.875,7.625,-0.16000000000000014,-0.020956123117223332,5.0,0.0,0.0,7.29,-0.03772500000000001,-0.005167808219178083,1
2024,RA-80,8.131659175733333,Topázio,8.751,7.8961292116666675,8.13,7.0,7.946666667,10.0,8.75,8.3,0.45099999999999874,0.054271961492177945,8.4,-0.5038707883333329,-0.05991329231074113,6.89,1.240000000000001,0.1797101449275364,6.3,0.7000000000000002,0.11093502377179085,7.96875,0.78125,0.09791634027886574,7.465,0.4816666669999998,0.06443701230769229,5.0,5.0,0.9980039920159681,7.252275,0.8793841757333327,0.12108935226679418,1
2022,RA-800,6.818,Ágata,8.0,5.4,7.5,6.1,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-801,6.644,Ágata,7.0,6.6,7.5,6.8,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-801,6.8735,Agata,0.0,7.5,7.52,7.6,7.12,10.0,6.875,7.0,-7.0,-0.9985734664764623,6.6,0.9000000000000004,0.13615733736762486,7.5,0.019999999999999574,0.0026631158455392243,6.8,0.7999999999999998,0.11747430249632891,0.0,6.875,687.5,7.5,-0.3799999999999999,-0.050599201065246326,5.0,5.0,0.9980039920159681,6.644,0.22949999999999982,0.03449053201082053,1
2024,RA-801,6.6752,Agata,9.002,5.75,7.51,8.0,5.745,5.0,6.25,0.0,9.002,900.2,7.5,-1.75,-0.2330226364846871,7.52,-0.009999999999999787,-0.0013280212483399452,7.6,0.40000000000000036,0.05256241787122213,6.875,-0.625,-0.09077705156136529,7.12,-1.375,-0.19284712482468444,10.0,-5.0,-0.4995004995004995,6.8735,-0.1982999999999997,-0.02880801917629109,1
2022,RA-802,7.831,Ametista,9.0,9.0,7.5,8.3,8.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-802,8.126866667,Topázio,8.0,9.3,7.52,9.4,7.506666667,5.0,8.333333333,9.0,-1.0,-0.11098779134295228,9.0,0.3000000000000007,0.03329633740288576,7.5,0.019999999999999574,0.0026631158455392243,8.3,1.0999999999999996,0.1323706377858002,0.0,8.333333333,833.3333333,8.333,-0.826333333,-0.09904510763514324,5.0,0.0,0.0,7.831,0.2958666669999994,0.03773328236194355,1
2024,RA-802,7.831797402499999,Ametista,7.502,7.012987013,7.51,8.75,6.723333333,10.0,8.333333333,8.0,-0.4980000000000002,-0.06217228464419479,9.3,-2.2870129870000007,-0.24565123383458654,7.52,-0.009999999999999787,-0.0013280212483399452,9.4,-0.6500000000000004,-0.06907545164718389,8.333333333,0.0,0.0,7.506666667,-0.7833333339999999,-0.10421286039449167,5.0,5.0,0.9980039920159681,8.126866667,-0.29506926450000126,-0.03626325422004132,1
2022,RA-803,6.98,Ágata,10.0,7.2,7.5,6.3,7.417,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-804,6.848,Ágata,10.0,8.4,6.3,4.8,7.667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-804,7.2352,Ametista,10.0,8.6,6.27,6.9,7.173333333,5.0,5.833333333,10.0,0.0,0.0,8.4,0.1999999999999993,0.02378121284185485,6.3,-0.03000000000000025,-0.004754358161648218,4.8,2.1000000000000005,0.4365904365904367,0.0,5.833333333,583.3333332999999,7.667,-0.4936666669999994,-0.06430463292952969,5.0,0.0,0.0,6.848,0.3872,0.05645960921551473,1
2022,RA-805,8.279,Topázio,9.5,9.0,7.5,8.8,7.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-805,6.492,Agata,0.0,9.1,7.52,6.8,7.175,5.0,6.25,9.5,-9.5,-0.9989484752891693,9.0,0.09999999999999964,0.01109877913429519,7.5,0.019999999999999574,0.0026631158455392243,8.8,-2.000000000000001,-0.22701475595913742,0.0,6.25,625.0,7.333,-0.15800000000000036,-0.021517091107176953,10.0,-5.0,-0.4995004995004995,8.279,-1.787,-0.2155869224273133,1
2024,RA-805,6.9375869048,Agata,8.502,9.523809524,4.38,6.0,6.7075,5.0,7.03125,0.0,8.502,850.2,9.1,0.42380952400000105,0.046521352799121965,7.52,-3.1399999999999997,-0.4169986719787517,6.8,-0.7999999999999998,-0.11747430249632891,6.25,0.78125,0.1248003194888179,7.175,-0.46750000000000025,-0.06506610995128745,5.0,0.0,0.0,6.492,0.44558690479999985,0.06853074512457703,1
2022,RA-806,7.561,Ametista,9.5,7.3,7.5,6.6,7.917,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-806,7.2937,Ametista,8.5,8.3,6.27,7.8,7.095,5.0,6.875,9.5,-1.0,-0.10515247108307045,7.3,1.0000000000000009,0.13679890560875527,7.5,-1.2300000000000004,-0.16378162450066583,6.6,1.2000000000000002,0.18154311649016647,0.0,6.875,687.5,7.917,-0.8220000000000001,-0.10369622808124133,10.0,-5.0,-0.4995004995004995,7.561,-0.26729999999999965,-0.035305772024831546,1
2024,RA-806,6.972777380900001,Agata,8.502,6.9047619045,7.51,6.75,6.875,5.0,7.65625,8.5,0.002000000000000668,0.00023501762632205264,8.3,-1.3952380955000008,-0.16789868778580033,6.27,1.2400000000000002,0.19745222929936312,7.8,-1.0499999999999998,-0.1344430217669654,6.875,0.78125,0.1134713144517066,7.095,-0.21999999999999975,-0.03096410978184374,5.0,0.0,0.0,7.2937,-0.3209226190999992,-0.04393973179347443,1
2022,RA-807,8.121,Topázio,9.5,8.7,6.3,9.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
